TCAPPDLL {"timestamp": "1750041867.580641", "elapsedtime": "9e-06", "datetime": "2025-06-16 02:44:27.580641", "type": "METADATA", "metric": "train.loss", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "TRAIN"}}
TCAPPDLL {"timestamp": "1750041867.580764", "elapsedtime": "0.000132", "datetime": "2025-06-16 02:44:27.580764", "type": "METADATA", "metric": "train.loss_mean", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "TRAIN"}}
TCAPPDLL {"timestamp": "1750041867.580787", "elapsedtime": "0.000155", "datetime": "2025-06-16 02:44:27.580787", "type": "METADATA", "metric": "val.loss", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "VALID"}}
TCAPPDLL {"timestamp": "1750041939.606707", "datetime": "2025-06-16 02:45:39.606707", "elapsedtime": "72.026075", "type": "LOG", "step": [1, 32], "data": "{'train.loss': '2.7709462642669678', 'train.lr': '1.8735209087586357e-09', 'train.ips': '5.472556341796795'}"}
TCAPPDLL {"timestamp": "1750041940.39704", "datetime": "2025-06-16 02:45:40.397040", "elapsedtime": "72.816408", "type": "LOG", "step": [1, 33], "data": "{'train.loss': '2.32275390625', 'train.lr': '1.992445575818509e-09', 'train.ips': '5.0614522378983855'}"}
TCAPPDLL {"timestamp": "1750041941.161677", "datetime": "2025-06-16 02:45:41.161677", "elapsedtime": "73.581045", "type": "LOG", "step": [1, 34], "data": "{'train.loss': '2.586064338684082', 'train.lr': '2.115029463403303e-09', 'train.ips': '5.231181762926043'}"}
TCAPPDLL {"timestamp": "1750041941.927894", "datetime": "2025-06-16 02:45:41.927894", "elapsedtime": "74.347262", "type": "LOG", "step": [1, 35], "data": "{'train.loss': '2.2524514198303223', 'train.lr': '2.241272571513016e-09', 'train.ips': '5.220341170155448'}"}
TCAPPDLL {"timestamp": "1750041942.675311", "datetime": "2025-06-16 02:45:42.675311", "elapsedtime": "75.094679", "type": "LOG", "step": [1, 36], "data": "{'train.loss': '3.7719316482543945', 'train.lr': '2.3711749001476477e-09', 'train.ips': '5.351686468498089'}"}
TCAPPDLL {"timestamp": "1750041943.426778", "datetime": "2025-06-16 02:45:43.426778", "elapsedtime": "75.846146", "type": "LOG", "step": [1, 37], "data": "{'train.loss': '2.3888349533081055', 'train.lr': '2.5047364493071985e-09', 'train.ips': '5.323220701459526'}"}
TCAPPDLL {"timestamp": "1750041944.29072", "datetime": "2025-06-16 02:45:44.290720", "elapsedtime": "76.710088", "type": "LOG", "step": [1, 38], "data": "{'train.loss': '2.593060255050659', 'train.lr': '2.6419572189916696e-09', 'train.ips': '4.629806768857915'}"}
TCAPPDLL {"timestamp": "1750041945.03439", "datetime": "2025-06-16 02:45:45.034390", "elapsedtime": "77.453758", "type": "LOG", "step": [1, 39], "data": "{'train.loss': '2.398336410522461', 'train.lr': '2.7828372092010586e-09', 'train.ips': '5.378666099464205'}"}
TCAPPDLL {"timestamp": "1750041945.794377", "datetime": "2025-06-16 02:45:45.794377", "elapsedtime": "78.213745", "type": "LOG", "step": [1, 40], "data": "{'train.loss': '2.181107521057129', 'train.lr': '2.927376419935367e-09', 'train.ips': '5.263124932098141'}"}
TCAPPDLL {"timestamp": "1750041946.510126", "datetime": "2025-06-16 02:45:46.510126", "elapsedtime": "78.929494", "type": "LOG", "step": [1, 41], "data": "{'train.loss': '2.6958682537078857', 'train.lr': '3.0755748511945963e-09', 'train.ips': '5.588735389280754'}"}
TCAPPDLL {"timestamp": "1750041947.243166", "datetime": "2025-06-16 02:45:47.243166", "elapsedtime": "79.662534", "type": "LOG", "step": [1, 42], "data": "{'train.loss': '2.4403278827667236', 'train.lr': '3.227432502978743e-09', 'train.ips': '5.4568818460956585'}"}
TCAPPDLL {"timestamp": "1750041947.994765", "datetime": "2025-06-16 02:45:47.994765", "elapsedtime": "80.414133", "type": "LOG", "step": [1, 43], "data": "{'train.loss': '4.4503021240234375', 'train.lr': '3.382949375287809e-09', 'train.ips': '5.32179219288474'}"}
TCAPPDLL {"timestamp": "1750041948.748059", "datetime": "2025-06-16 02:45:48.748059", "elapsedtime": "81.167427", "type": "LOG", "step": [1, 44], "data": "{'train.loss': '2.4598870277404785', 'train.lr': '3.5421254681217954e-09', 'train.ips': '5.3103143473581795'}"}
TCAPPDLL {"timestamp": "1750041949.487554", "datetime": "2025-06-16 02:45:49.487554", "elapsedtime": "81.906922", "type": "LOG", "step": [1, 45], "data": "{'train.loss': '1.9354190826416016', 'train.lr': '3.7049607814807e-09', 'train.ips': '5.408754666893425'}"}
TCAPPDLL {"timestamp": "1750041950.239084", "datetime": "2025-06-16 02:45:50.239084", "elapsedtime": "82.658452", "type": "LOG", "step": [1, 46], "data": "{'train.loss': '2.306208848953247', 'train.lr': '3.871455315364523e-09', 'train.ips': '5.32259246847964'}"}
TCAPPDLL {"timestamp": "1750041950.971586", "datetime": "2025-06-16 02:45:50.971586", "elapsedtime": "83.390954", "type": "LOG", "step": [1, 47], "data": "{'train.loss': '2.850386381149292', 'train.lr': '4.041609069773266e-09', 'train.ips': '5.460821373873691'}"}
